week_start_date,industry,naics_code,lower_bound,median,upper_bound
5/20/2020,Accommodation,721,-67.8,-65.4,-62.7
5/27/2020,Accommodation,721,-68,-65.6,-63.1
6/3/2020,Accommodation,721,-65.8,-63.1,-60.3
6/10/2020,Accommodation,721,-61.6,-58.7,-55.5
6/17/2020,Accommodation,721,-58.9,-55.9,-52.5
6/24/2020,Accommodation,721,-58,-54.9,-51.6
7/1/2020,Accommodation,721,-55.5,-52.1,-48.5
7/8/2020,Accommodation,721,-64.9,-62.1,-59.3
7/15/2020,Accommodation,721,-57,-53.7,-50.2
7/22/2020,Accommodation,721,-56.3,-53.1,-49.4
7/29/2020,Accommodation,721,-51.9,-48.3,-44.4
8/5/2020,Accommodation,721,-49.7,-45.9,-41.6
8/12/2020,Accommodation,721,-50.3,-46.4,-42.6
8/19/2020,Accommodation,721,-53,-49.6,-45.7
8/26/2020,Accommodation,721,-53.6,-50.2,-46.6
9/2/2020,Accommodation,721,-43.7,-39.5,-34.7
9/9/2020,Accommodation,721,-53.8,-50.6,-47
9/16/2020,Accommodation,721,-53.4,-50,-46
9/23/2020,Accommodation,721,-53.9,-50.3,-46.6
9/30/2020,Accommodation,721,-53.2,-49.8,-46.4
10/7/2020,Accommodation,721,-53.6,-50.3,-46.5
10/14/2020,Accommodation,721,-53.5,-50.3,-46.3
10/21/2020,Accommodation,721,-55.4,-52.3,-48.6
10/28/2020,Accommodation,721,-57,-53.9,-50.3
11/4/2020,Accommodation,721,-54.7,-51.3,-47.5
11/11/2020,Accommodation,721,-56.6,-53,-49.4
11/18/2020,Accommodation,721,-60.7,-57.9,-54.5
11/25/2020,Accommodation,721,-58.7,-55.6,-52.2
12/2/2020,Accommodation,721,-57.7,-54.6,-51.6
12/9/2020,Accommodation,721,-58.6,-55.7,-52.5
12/16/2020,Accommodation,721,-59.2,-56.5,-53.1
12/23/2020,Accommodation,721,-51.6,-47.7,-44.1
12/30/2020,Accommodation,721,-45.1,-41.1,-36.6
1/6/2021,Accommodation,721,-57.3,-54.4,-50.8
1/13/2021,Accommodation,721,-52.6,-49.3,-45.7
1/20/2021,Accommodation,721,-56.1,-52.8,-49.4
1/27/2021,Accommodation,721,-55.2,-52,-48.7
2/3/2021,Accommodation,721,-55.8,-52.4,-49
2/10/2021,Accommodation,721,-43.5,-38.9,-34.4
2/17/2021,Accommodation,721,-47.7,-43.9,-39.5
2/24/2021,Accommodation,721,-45.6,-41.1,-36.5
3/3/2021,Accommodation,721,-47.4,-43.4,-39.1
3/10/2021,Accommodation,721,-40.2,-35.6,-30.8
3/17/2021,Accommodation,721,-35.3,-30.8,-25.6
3/24/2021,Accommodation,721,-35,-30,-25.1
3/31/2021,Accommodation,721,-31.6,-26.3,-21
4/7/2021,Accommodation,721,-33.5,-28.5,-23
4/14/2021,Accommodation,721,-35,-30,-24.7
4/21/2021,Accommodation,721,-34.9,-30.2,-24.7
4/28/2021,Accommodation,721,-32.7,-27.5,-21.9
5/5/2021,Accommodation,721,-34.8,-30,-24.4
5/12/2021,Accommodation,721,-29.6,-24.6,-18.2
5/19/2021,Accommodation,721,-35.4,-30.7,-25.3
5/26/2021,Accommodation,721,-14.8,-8,-1.1
6/2/2021,Accommodation,721,-26.9,-21.3,-15.7
6/9/2021,Accommodation,721,-21.8,-15.7,-9.2
6/16/2021,Accommodation,721,-19.4,-12.7,-6.4
6/23/2021,Accommodation,721,-16.3,-10.3,-2.7
6/30/2021,Accommodation,721,-14.3,-7.9,-0.8
7/7/2021,Accommodation,721,-15.9,-9.4,-2.6
7/14/2021,Accommodation,721,-13.7,-7.6,-0.8
7/21/2021,Accommodation,721,-14.7,-8.3,-1.4
7/28/2021,Accommodation,721,-12.5,-6.3,0.3
8/4/2021,Accommodation,721,-14.8,-8.5,-1.8
8/11/2021,Accommodation,721,-18.8,-12.8,-6.2
8/18/2021,Accommodation,721,-22.9,-17.5,-11
8/25/2021,Accommodation,721,-28.6,-22.8,-16.5
9/1/2021,Accommodation,721,-15.3,-8.3,-0.6
9/8/2021,Accommodation,721,-25.5,-19.7,-13.5
9/15/2021,Accommodation,721,-20,-14.4,-7.5
9/22/2021,Accommodation,721,-21.7,-15.5,-8.7
9/29/2021,Accommodation,721,-23.9,-18.3,-11.9
10/6/2021,Accommodation,721,-18.3,-11.9,-5.2
10/13/2021,Accommodation,721,-19.4,-13.3,-7
10/20/2021,Accommodation,721,-19.8,-14,-7.7
10/27/2021,Accommodation,721,-23,-17.8,-11.9
11/3/2021,Accommodation,721,-12.3,-5.9,1.6
11/10/2021,Accommodation,721,-12,-5.3,1.9
11/17/2021,Accommodation,721,-19.6,-13.5,-7.1
11/24/2021,Accommodation,721,-16.4,-9.6,-3.1
12/1/2021,Accommodation,721,-6.1,1.4,9.1
12/8/2021,Accommodation,721,-11.8,-5.5,1.8
12/15/2021,Accommodation,721,-16.9,-10.6,-4
12/22/2021,Accommodation,721,-5.6,1.4,8.9
12/29/2021,Accommodation,721,-9,-2.4,4.7
1/5/2022,Accommodation,721,-26.3,-21.1,-15.2
1/12/2022,Accommodation,721,-19.8,-14,-8.1
1/19/2022,Accommodation,721,-21.8,-16.5,-10.4
1/26/2022,Accommodation,721,-20,-14.1,-7.9
2/2/2022,Accommodation,721,-22.9,-17,-10.8
2/9/2022,Accommodation,721,-16.4,-10.4,-3.7
2/16/2022,Accommodation,721,-10.3,-3.2,4
2/23/2022,Accommodation,721,-6.7,0.6,8.3
3/2/2022,Accommodation,721,-14.2,-7.5,-0.2
3/9/2022,Accommodation,721,-7.4,-0.4,7.5
3/16/2022,Accommodation,721,-7.1,0.1,8
3/23/2022,Accommodation,721,-10.4,-3.8,3
3/30/2022,Accommodation,721,-5.5,1.3,8.7
4/6/2022,Accommodation,721,-5.8,1.2,9
4/13/2022,Accommodation,721,-12.1,-5.5,1.3
4/20/2022,Accommodation,721,-5.9,1.3,8.7
4/27/2022,Accommodation,721,-5.4,1.8,9.1
5/4/2022,Accommodation,721,-11.5,-5,2.5
5/11/2022,Accommodation,721,-3.4,3.2,11.2
5/18/2022,Accommodation,721,-3.7,3.5,11
5/25/2022,Accommodation,721,-0.4,7,15.4
6/1/2022,Accommodation,721,-7.9,-1,6.5
6/8/2022,Accommodation,721,-5.1,2.2,10.4
6/15/2022,Accommodation,721,-4.7,2.6,10.1
6/22/2022,Accommodation,721,-4.6,2.6,10.4
6/29/2022,Accommodation,721,-10.4,-3.6,2.9
7/6/2022,Accommodation,721,-8.4,-1.6,5.7
7/13/2022,Accommodation,721,-6.2,0.8,8.6
7/20/2022,Accommodation,721,-6.5,0.8,8.1
7/27/2022,Accommodation,721,-7,0.1,7.5
8/3/2022,Accommodation,721,-2.8,4.4,12.2
8/10/2022,Accommodation,721,-7.5,-0.2,7.3
8/17/2022,Accommodation,721,-10.2,-3.5,3.5
8/24/2022,Accommodation,721,-17.9,-11.9,-5.5
8/31/2022,Accommodation,721,-6.2,1,8.6
9/7/2022,Accommodation,721,-10.7,-3.6,3.5
9/14/2022,Accommodation,721,-10.7,-3.9,2.8
9/21/2022,Accommodation,721,-8,-1.3,5.8
9/28/2022,Accommodation,721,-9.1,-2.3,5.1
10/5/2022,Accommodation,721,-1.1,6.2,13.9
10/12/2022,Accommodation,721,-2.5,4.8,13.1
10/19/2022,Accommodation,721,-3.4,3.4,10.6
10/26/2022,Accommodation,721,-11.5,-5,2.6
11/2/2022,Accommodation,721,0.5,8.1,15.9
11/9/2022,Accommodation,721,1.3,9,17.5
11/16/2022,Accommodation,721,-13.8,-7.5,-0.2
11/23/2022,Accommodation,721,-11.8,-4.8,2.3
11/30/2022,Accommodation,721,4.7,12.5,20.4
12/7/2022,Accommodation,721,-2.3,4.6,12.6
12/14/2022,Accommodation,721,-12.4,-5.6,1.5
12/21/2022,Accommodation,721,-6.7,0.7,8.5
12/28/2022,Accommodation,721,4.8,12.2,20.2
1/4/2023,Accommodation,721,-6,0.6,8.1
1/11/2023,Accommodation,721,-2.8,4.1,11.7
1/18/2023,Accommodation,721,-4.6,2.1,9
1/25/2023,Accommodation,721,-2.2,4.9,12.2
2/1/2023,Accommodation,721,-8.6,-1.5,5.9
2/8/2023,Accommodation,721,-11.5,-5,2.9
2/15/2023,Accommodation,721,5,13.1,21.7
2/22/2023,Accommodation,721,0.3,7.5,15.6
3/1/2023,Accommodation,721,-11.2,-1.5,9.1
2/5/2020,Food Services and Drinking Places,722,-10.6,-5.5,-0.7
2/12/2020,Food Services and Drinking Places,722,0,5.3,11.3
2/19/2020,Food Services and Drinking Places,722,-6.6,-1.4,3.5
2/26/2020,Food Services and Drinking Places,722,-6,-1,4.7
3/4/2020,Food Services and Drinking Places,722,-12,-7.3,-2.1
3/11/2020,Food Services and Drinking Places,722,-34.7,-31.3,-27.6
3/18/2020,Food Services and Drinking Places,722,-71.3,-69.7,-68.1
3/25/2020,Food Services and Drinking Places,722,-72,-70.5,-68.9
4/1/2020,Food Services and Drinking Places,722,-70,-68.4,-66.7
4/8/2020,Food Services and Drinking Places,722,-68.9,-67.1,-65.3
4/15/2020,Food Services and Drinking Places,722,-61.1,-59,-56.9
4/22/2020,Food Services and Drinking Places,722,-61.7,-59.6,-57.3
4/29/2020,Food Services and Drinking Places,722,-57.3,-55.1,-52.8
5/6/2020,Food Services and Drinking Places,722,-55.1,-52.5,-50
5/13/2020,Food Services and Drinking Places,722,-53.6,-51.1,-48.5
5/20/2020,Food Services and Drinking Places,722,-51.1,-48.6,-45.5
5/27/2020,Food Services and Drinking Places,722,-48.9,-46.2,-43.4
6/3/2020,Food Services and Drinking Places,722,-43.4,-40.3,-36.9
6/10/2020,Food Services and Drinking Places,722,-39.7,-36.6,-33.3
6/17/2020,Food Services and Drinking Places,722,-36.7,-33.1,-29.8
6/24/2020,Food Services and Drinking Places,722,-38.5,-35.1,-31.7
7/1/2020,Food Services and Drinking Places,722,-41,-38,-34.7
7/8/2020,Food Services and Drinking Places,722,-45.5,-42.6,-39.6
7/15/2020,Food Services and Drinking Places,722,-40,-36.8,-33.1
7/22/2020,Food Services and Drinking Places,722,-37.6,-34.3,-30.8
7/29/2020,Food Services and Drinking Places,722,-36.1,-32.6,-29.1
8/5/2020,Food Services and Drinking Places,722,-35.1,-31.7,-27.9
8/12/2020,Food Services and Drinking Places,722,-35.3,-31.6,-28
8/19/2020,Food Services and Drinking Places,722,-36.3,-32.8,-29.5
8/26/2020,Food Services and Drinking Places,722,-35.3,-31.9,-28.3
9/2/2020,Food Services and Drinking Places,722,-32.8,-29,-25.1
9/9/2020,Food Services and Drinking Places,722,-34.8,-31.4,-27.6
9/16/2020,Food Services and Drinking Places,722,-32.4,-28.5,-24.3
9/23/2020,Food Services and Drinking Places,722,-30.9,-27.3,-23.7
9/30/2020,Food Services and Drinking Places,722,-32.1,-28.5,-24.7
10/7/2020,Food Services and Drinking Places,722,-35.5,-31.7,-27.9
10/14/2020,Food Services and Drinking Places,722,-34.5,-30.8,-27.1
10/21/2020,Food Services and Drinking Places,722,-35.5,-31.8,-28
10/28/2020,Food Services and Drinking Places,722,-35.6,-32.2,-28.5
11/4/2020,Food Services and Drinking Places,722,-35.4,-32.1,-28.4
11/11/2020,Food Services and Drinking Places,722,-37.6,-34.2,-30.8
11/18/2020,Food Services and Drinking Places,722,-38.6,-35,-31.3
11/25/2020,Food Services and Drinking Places,722,-46.1,-43.2,-40.1
12/2/2020,Food Services and Drinking Places,722,-46.4,-43.4,-40.5
12/9/2020,Food Services and Drinking Places,722,-44.3,-41.3,-38.2
12/16/2020,Food Services and Drinking Places,722,-39.7,-36.3,-32.6
12/23/2020,Food Services and Drinking Places,722,-44,-41,-37.7
12/30/2020,Food Services and Drinking Places,722,-34.6,-31.2,-27.8
1/6/2021,Food Services and Drinking Places,722,-35.2,-32,-28.5
1/13/2021,Food Services and Drinking Places,722,-33,-29.5,-25.9
1/20/2021,Food Services and Drinking Places,722,-35.5,-32.4,-29.1
1/27/2021,Food Services and Drinking Places,722,-36.2,-33.2,-29.8
2/3/2021,Food Services and Drinking Places,722,-40.2,-37,-33.5
2/10/2021,Food Services and Drinking Places,722,-35.6,-31.9,-28.1
2/17/2021,Food Services and Drinking Places,722,-37.1,-33.5,-30.1
2/24/2021,Food Services and Drinking Places,722,-32.4,-28.7,-25
3/3/2021,Food Services and Drinking Places,722,-32.3,-28.6,-24.7
3/10/2021,Food Services and Drinking Places,722,-27.6,-23.8,-19.7
3/17/2021,Food Services and Drinking Places,722,-20.1,-15.8,-11.4
3/24/2021,Food Services and Drinking Places,722,-23.4,-19.1,-14.6
3/31/2021,Food Services and Drinking Places,722,-22.6,-18.3,-14.2
4/7/2021,Food Services and Drinking Places,722,-22.2,-17.8,-13.4
4/14/2021,Food Services and Drinking Places,722,-22.4,-18.3,-13.7
4/21/2021,Food Services and Drinking Places,722,-22.5,-18.3,-13.8
4/28/2021,Food Services and Drinking Places,722,-22.5,-18.4,-13.7
5/5/2021,Food Services and Drinking Places,722,-17.5,-13.2,-8.6
5/12/2021,Food Services and Drinking Places,722,-22,-17.7,-13.4
5/19/2021,Food Services and Drinking Places,722,-23.7,-19.4,-15.2
5/26/2021,Food Services and Drinking Places,722,-19.3,-14.7,-10.1
6/2/2021,Food Services and Drinking Places,722,-20.2,-16,-11.7
6/9/2021,Food Services and Drinking Places,722,-17.6,-13.2,-8.5
6/16/2021,Food Services and Drinking Places,722,-13.9,-9.7,-4.7
6/23/2021,Food Services and Drinking Places,722,-16.2,-11.9,-7.5
6/30/2021,Food Services and Drinking Places,722,-17.5,-13.3,-8.5
7/7/2021,Food Services and Drinking Places,722,-18.4,-13.7,-9.2
7/14/2021,Food Services and Drinking Places,722,-14.7,-10.1,-5
7/21/2021,Food Services and Drinking Places,722,-15.8,-11.1,-6.7
7/28/2021,Food Services and Drinking Places,722,-15.5,-11.1,-6.2
8/4/2021,Food Services and Drinking Places,722,-17.2,-12.7,-7.8
8/11/2021,Food Services and Drinking Places,722,-17.4,-13.3,-8.2
8/18/2021,Food Services and Drinking Places,722,-21,-16.4,-11.6
8/25/2021,Food Services and Drinking Places,722,-22.3,-18.1,-13.6
9/1/2021,Food Services and Drinking Places,722,-17.3,-13,-8
9/8/2021,Food Services and Drinking Places,722,-19.8,-15.7,-11.2
9/15/2021,Food Services and Drinking Places,722,-15.6,-11.1,-6.2
9/22/2021,Food Services and Drinking Places,722,-14,-9.3,-4.4
9/29/2021,Food Services and Drinking Places,722,-18.4,-13.7,-8.9
10/6/2021,Food Services and Drinking Places,722,-17.4,-13.2,-8.3
10/13/2021,Food Services and Drinking Places,722,-16.7,-11.8,-7.1
10/20/2021,Food Services and Drinking Places,722,-16.6,-11.8,-7.2
10/27/2021,Food Services and Drinking Places,722,-20.3,-16,-11.7
11/3/2021,Food Services and Drinking Places,722,-16.4,-12.3,-7.6
11/10/2021,Food Services and Drinking Places,722,-17.9,-13.2,-8.4
11/17/2021,Food Services and Drinking Places,722,-15.3,-10.7,-5.7
11/24/2021,Food Services and Drinking Places,722,-22.5,-18.2,-13.6
12/1/2021,Food Services and Drinking Places,722,-24.5,-20.4,-15.9
12/8/2021,Food Services and Drinking Places,722,-20.9,-16.5,-12
12/15/2021,Food Services and Drinking Places,722,-13.1,-8.4,-3.3
12/22/2021,Food Services and Drinking Places,722,-20.4,-16,-11.5
12/29/2021,Food Services and Drinking Places,722,-22.8,-18.8,-14.6
1/5/2022,Food Services and Drinking Places,722,-22.4,-18.6,-14.2
1/12/2022,Food Services and Drinking Places,722,-21.8,-17.9,-13.5
1/19/2022,Food Services and Drinking Places,722,-18.8,-14.6,-10.1
1/26/2022,Food Services and Drinking Places,722,-18.9,-14.7,-10.1
2/2/2022,Food Services and Drinking Places,722,-25.8,-21.5,-17.3
2/9/2022,Food Services and Drinking Places,722,-12.1,-7.5,-2.1
2/16/2022,Food Services and Drinking Places,722,-17.5,-12.9,-8.1
2/23/2022,Food Services and Drinking Places,722,-16.4,-11.8,-7.6
3/2/2022,Food Services and Drinking Places,722,-19.4,-15,-10.4
3/9/2022,Food Services and Drinking Places,722,-17,-12.7,-8.2
3/16/2022,Food Services and Drinking Places,722,-14.6,-10,-5.1
3/23/2022,Food Services and Drinking Places,722,-16,-11.3,-6.3
3/30/2022,Food Services and Drinking Places,722,-14.7,-9.9,-5.2
4/6/2022,Food Services and Drinking Places,722,-14.1,-9.4,-4.7
4/13/2022,Food Services and Drinking Places,722,-17.7,-13,-8.5
4/20/2022,Food Services and Drinking Places,722,-13.9,-9.2,-4.3
4/27/2022,Food Services and Drinking Places,722,-15,-10.2,-5.2
5/4/2022,Food Services and Drinking Places,722,-10.8,-6,-0.9
5/11/2022,Food Services and Drinking Places,722,-17.5,-12.8,-8
5/18/2022,Food Services and Drinking Places,722,-15.7,-11.3,-6.3
5/25/2022,Food Services and Drinking Places,722,-15.7,-10.8,-6
6/1/2022,Food Services and Drinking Places,722,-16.8,-12.2,-7.4
6/8/2022,Food Services and Drinking Places,722,-16.5,-12.3,-7.4
6/15/2022,Food Services and Drinking Places,722,-11.9,-7.3,-2.3
6/22/2022,Food Services and Drinking Places,722,-16.3,-11.5,-6.9
6/29/2022,Food Services and Drinking Places,722,-19.4,-15.2,-10.6
7/6/2022,Food Services and Drinking Places,722,-17.7,-13.1,-8.3
7/13/2022,Food Services and Drinking Places,722,-15.9,-11.3,-6.6
7/20/2022,Food Services and Drinking Places,722,-14.1,-9.4,-4.5
7/27/2022,Food Services and Drinking Places,722,-13.8,-9,-4.5
8/3/2022,Food Services and Drinking Places,722,-11.5,-6.9,-1.7
8/10/2022,Food Services and Drinking Places,722,-13,-8.3,-3.8
8/17/2022,Food Services and Drinking Places,722,-15.3,-10.7,-5.8
8/24/2022,Food Services and Drinking Places,722,-16,-11.4,-6.4
8/31/2022,Food Services and Drinking Places,722,-13.2,-8.6,-3.6
9/7/2022,Food Services and Drinking Places,722,-15.4,-10.8,-5.7
9/14/2022,Food Services and Drinking Places,722,-17.5,-13.1,-8.4
9/21/2022,Food Services and Drinking Places,722,-11.2,-6.2,-1.3
9/28/2022,Food Services and Drinking Places,722,-17.5,-12.7,-8.3
10/5/2022,Food Services and Drinking Places,722,-13.5,-8.6,-3.7
10/12/2022,Food Services and Drinking Places,722,-13,-8.2,-2.9
10/19/2022,Food Services and Drinking Places,722,-13.8,-9.1,-4
10/26/2022,Food Services and Drinking Places,722,-13.8,-9,-4
11/2/2022,Food Services and Drinking Places,722,-14.8,-9.9,-4.9
11/9/2022,Food Services and Drinking Places,722,-13.5,-8.9,-3.8
11/16/2022,Food Services and Drinking Places,722,-12.7,-7.8,-3.2
11/23/2022,Food Services and Drinking Places,722,-17.8,-13.3,-8.3
11/30/2022,Food Services and Drinking Places,722,-19.7,-15.4,-10.7
12/7/2022,Food Services and Drinking Places,722,-14.8,-10.4,-5.5
12/14/2022,Food Services and Drinking Places,722,-10.8,-5.7,-0.7
12/21/2022,Food Services and Drinking Places,722,-17.8,-13.4,-8.8
12/28/2022,Food Services and Drinking Places,722,-10,-5.1,-0.3
1/4/2023,Food Services and Drinking Places,722,-11.3,-6.6,-2
1/11/2023,Food Services and Drinking Places,722,-5.6,-0.7,4.4
1/18/2023,Food Services and Drinking Places,722,-7.7,-3.4,1.6
1/25/2023,Food Services and Drinking Places,722,-9.5,-4.9,0
2/1/2023,Food Services and Drinking Places,722,-16.3,-11.7,-7
2/8/2023,Food Services and Drinking Places,722,-6.5,-1.4,4.5
2/15/2023,Food Services and Drinking Places,722,-10.3,-5,0
2/22/2023,Food Services and Drinking Places,722,-8.6,-3.6,1.5
3/1/2023,Food Services and Drinking Places,722,-17.3,-11.1,-4.3
2/5/2020,Repair and Maintenance,811,-10.6,-2.5,6.7
2/12/2020,Repair and Maintenance,811,-5.2,3.3,12.8
2/19/2020,Repair and Maintenance,811,-5.1,3.5,13
2/26/2020,Repair and Maintenance,811,4.6,14.3,24.7
3/4/2020,Repair and Maintenance,811,-5.1,3.1,11.7
3/11/2020,Repair and Maintenance,811,-17.4,-10,-1.1
3/18/2020,Repair and Maintenance,811,-36.2,-30,-23.4
3/25/2020,Repair and Maintenance,811,-44.9,-39.8,-34.6
4/1/2020,Repair and Maintenance,811,-46.4,-41.4,-36.1
4/8/2020,Repair and Maintenance,811,-50,-45.6,-40.5
4/15/2020,Repair and Maintenance,811,-34,-27.5,-20.9
4/22/2020,Repair and Maintenance,811,-32.6,-26.5,-19.6
4/29/2020,Repair and Maintenance,811,-24.6,-18.1,-10.7
5/6/2020,Repair and Maintenance,811,-26.1,-19.3,-11.9
5/13/2020,Repair and Maintenance,811,-20.2,-13.5,-5.3
5/20/2020,Repair and Maintenance,811,-19.2,-11.6,-3.5
5/27/2020,Repair and Maintenance,811,-14.1,-6.1,2.7
6/3/2020,Repair and Maintenance,811,-12.8,-4.8,3.9
6/10/2020,Repair and Maintenance,811,-11.5,-3.5,5.3
6/17/2020,Repair and Maintenance,811,-14.6,-7.1,1.8
6/24/2020,Repair and Maintenance,811,-12,-3.5,5
7/1/2020,Repair and Maintenance,811,-0.3,9.5,20
7/8/2020,Repair and Maintenance,811,-15.4,-7.3,1.7
7/15/2020,Repair and Maintenance,811,-14.2,-6.1,1.9
7/22/2020,Repair and Maintenance,811,-12.9,-4.5,4.3
7/29/2020,Repair and Maintenance,811,-12.6,-4.9,4.2
8/5/2020,Repair and Maintenance,811,-12.6,-4.6,4.6
8/12/2020,Repair and Maintenance,811,-12.4,-5,3.2
8/19/2020,Repair and Maintenance,811,-13.6,-6.2,3
8/26/2020,Repair and Maintenance,811,-14.3,-6.8,1.5
9/2/2020,Repair and Maintenance,811,-17.2,-9.6,-1
9/9/2020,Repair and Maintenance,811,-14.8,-7.1,1.7
9/16/2020,Repair and Maintenance,811,-12.3,-4.7,4.3
9/23/2020,Repair and Maintenance,811,-14,-5.5,3.2
9/30/2020,Repair and Maintenance,811,-13.5,-5.7,3.3
10/7/2020,Repair and Maintenance,811,-19,-11.7,-3
10/14/2020,Repair and Maintenance,811,-18.9,-11.8,-3.2
10/21/2020,Repair and Maintenance,811,-20.9,-12.9,-5.2
10/28/2020,Repair and Maintenance,811,-14.1,-6.3,2.3
11/4/2020,Repair and Maintenance,811,-16.6,-9.5,-0.9
11/11/2020,Repair and Maintenance,811,-18.4,-10.4,-2
11/18/2020,Repair and Maintenance,811,-17.1,-9.4,-1.2
11/25/2020,Repair and Maintenance,811,-24.2,-17.3,-8.9
12/2/2020,Repair and Maintenance,811,-14.8,-6.3,2.1
12/9/2020,Repair and Maintenance,811,-14.9,-7.5,0.4
12/16/2020,Repair and Maintenance,811,-13.1,-5,3.9
12/23/2020,Repair and Maintenance,811,-27.3,-20.3,-12.1
12/30/2020,Repair and Maintenance,811,-17.7,-10.6,-3.4
1/6/2021,Repair and Maintenance,811,-5.6,3.3,12.1
1/13/2021,Repair and Maintenance,811,-7.9,0,8.4
1/20/2021,Repair and Maintenance,811,-12.7,-5.7,3.2
1/27/2021,Repair and Maintenance,811,-16.8,-9.6,-1.7
2/3/2021,Repair and Maintenance,811,-15.1,-6.9,1.6
2/10/2021,Repair and Maintenance,811,-21.8,-14.6,-7.1
2/17/2021,Repair and Maintenance,811,-13.1,-4.5,5.1
2/24/2021,Repair and Maintenance,811,-2.8,6,16.2
3/3/2021,Repair and Maintenance,811,-3.6,5.2,14.7
3/10/2021,Repair and Maintenance,811,-6.1,2.2,11.5
3/17/2021,Repair and Maintenance,811,4.6,14.4,25.5
3/24/2021,Repair and Maintenance,811,0.3,9.2,18.7
3/31/2021,Repair and Maintenance,811,-4.6,4.1,13.6
4/7/2021,Repair and Maintenance,811,2.5,11.5,22
4/14/2021,Repair and Maintenance,811,2,11.5,21.2
4/21/2021,Repair and Maintenance,811,-0.1,8.7,18.8
4/28/2021,Repair and Maintenance,811,2.8,12.5,22.9
5/5/2021,Repair and Maintenance,811,-4.8,3,11.8
5/12/2021,Repair and Maintenance,811,-1.4,7.7,17.8
5/19/2021,Repair and Maintenance,811,2.3,11.5,21.6
5/26/2021,Repair and Maintenance,811,-3,5.6,15.5
6/2/2021,Repair and Maintenance,811,0,8.9,19.4
6/9/2021,Repair and Maintenance,811,1,10.7,20.9
6/16/2021,Repair and Maintenance,811,3.7,12.8,24
6/23/2021,Repair and Maintenance,811,0.5,9.1,19
6/30/2021,Repair and Maintenance,811,50.5,72.4,98.5
7/7/2021,Repair and Maintenance,811,-2.8,6.4,16.3
7/14/2021,Repair and Maintenance,811,1.4,10.5,20.6
7/21/2021,Repair and Maintenance,811,1.6,10.5,20.4
7/28/2021,Repair and Maintenance,811,5.2,14.4,24.7
8/4/2021,Repair and Maintenance,811,2.3,11.1,20.9
8/11/2021,Repair and Maintenance,811,0.1,10,19.6
8/18/2021,Repair and Maintenance,811,-1.5,7.4,17.6
8/25/2021,Repair and Maintenance,811,-2.4,6.4,15.8
9/1/2021,Repair and Maintenance,811,3.5,13.6,23.4
9/8/2021,Repair and Maintenance,811,2.8,11.8,22.4
9/15/2021,Repair and Maintenance,811,4.6,14.5,25.5
9/22/2021,Repair and Maintenance,811,5.2,14.3,24.2
9/29/2021,Repair and Maintenance,811,2.4,11.9,21.4
10/6/2021,Repair and Maintenance,811,-1.5,7.5,17.9
10/13/2021,Repair and Maintenance,811,2,12.3,24
10/20/2021,Repair and Maintenance,811,-0.1,9,19
10/27/2021,Repair and Maintenance,811,-5.2,3.7,13
11/3/2021,Repair and Maintenance,811,6.1,16,26.5
11/10/2021,Repair and Maintenance,811,0.6,9.7,19.4
11/17/2021,Repair and Maintenance,811,2.8,12.8,24
11/24/2021,Repair and Maintenance,811,0,9.3,19.5
12/1/2021,Repair and Maintenance,811,3.4,12.9,22.8
12/8/2021,Repair and Maintenance,811,2.9,12.1,22.5
12/15/2021,Repair and Maintenance,811,5.8,15.4,26.7
12/22/2021,Repair and Maintenance,811,10,20.9,33.2
12/29/2021,Repair and Maintenance,811,1.2,10.9,20.9
1/5/2022,Repair and Maintenance,811,7,16.6,26.2
1/12/2022,Repair and Maintenance,811,1.3,10.1,19.5
1/19/2022,Repair and Maintenance,811,7.8,17.3,27.7
1/26/2022,Repair and Maintenance,811,6,15.4,25.2
2/2/2022,Repair and Maintenance,811,4.8,14.6,25.2
2/9/2022,Repair and Maintenance,811,8.3,18.1,29.5
2/16/2022,Repair and Maintenance,811,9,18.9,29.5
2/23/2022,Repair and Maintenance,811,12.3,22.3,33.4
3/2/2022,Repair and Maintenance,811,7.6,17.9,29.1
3/9/2022,Repair and Maintenance,811,8.1,18.2,30.1
3/16/2022,Repair and Maintenance,811,10.2,20.4,32.1
3/23/2022,Repair and Maintenance,811,6.8,17.2,28
3/30/2022,Repair and Maintenance,811,10,19.7,30.8
4/6/2022,Repair and Maintenance,811,10.4,21.1,32.1
4/13/2022,Repair and Maintenance,811,-2.9,6.3,16.7
4/20/2022,Repair and Maintenance,811,11.9,22.5,34.8
4/27/2022,Repair and Maintenance,811,12.8,22.6,34.5
5/4/2022,Repair and Maintenance,811,3.4,12.6,23.1
5/11/2022,Repair and Maintenance,811,8.9,18.8,28.8
5/18/2022,Repair and Maintenance,811,12.6,22.6,33.9
5/25/2022,Repair and Maintenance,811,10,19.9,30.9
6/1/2022,Repair and Maintenance,811,11.4,21.7,32.3
6/8/2022,Repair and Maintenance,811,5.3,15,25.5
6/15/2022,Repair and Maintenance,811,7.4,17.8,28.3
6/22/2022,Repair and Maintenance,811,8.9,19,31
6/29/2022,Repair and Maintenance,811,5.1,14.8,25
7/6/2022,Repair and Maintenance,811,9.3,19,29.9
7/13/2022,Repair and Maintenance,811,7.3,17.2,27.9
7/20/2022,Repair and Maintenance,811,8.3,18.1,29.1
7/27/2022,Repair and Maintenance,811,4.4,14.4,24.8
